ano;cor;area;questao;idioma;distrator_mais_escolhido;maior_taxa_escolha;empate_escolha;max_similaridade_com_correta;valor_max_similaridade_com_correta;empate_similaridade_com_correta;coincide_similaridade_com_correta;max_sim_media_outros_distratores;valor_max_sim_media_outros_distratores;empate_sim_media_outros_distratores;coincide_sim_media_outros_distratores;max_diferenca_similaridade;valor_max_diferenca_similaridade;empate_diferenca_similaridade;coincide_diferenca_similaridade
2020;Rosa;CN;117;geral;D;0.2561937459404287;False;C;0.9032351970672609;False;False;D;0.8460908532142639;False;True;D;0.0695732831954956;False;True
2020;Rosa;CN;118;geral;C;0.2222170729446658;False;C;0.71361243724823;False;True;B;0.6084833145141602;False;False;A;0.1784121294816336;False;False
2020;Rosa;CN;119;geral;B;0.2792207792207792;False;B;0.8161250948905945;False;True;B;0.7590732375780741;False;True;E;0.0209304690361022;False;False
2020;Rosa;CN;120;geral;E;0.4445011127596439;False;E;0.62629234790802;False;True;A;0.4191989302635193;False;False;B;0.0472248494625091;False;False
2020;Rosa;CN;121;geral;B;0.2694302918017601;False;E;0.5875660181045532;False;False;C;0.5522135496139526;False;False;B;0.0324394802252451;False;True
2020;Rosa;CN;122;geral;D;0.182483781278962;False;C;0.5889700651168823;False;False;B;0.6193983952204386;False;False;B;0.2335718671480814;False;False
2020;Rosa;CN;123;geral;E;0.275067247936184;False;E;0.953081488609314;False;True;B;0.7579738100369772;False;False;A;0.0922999580701192;False;False
2020;Rosa;CN;124;geral;A;0.3775481838398813;False;B;0.6357302665710449;False;False;A;0.5851908326148987;False;True;E;0.0071145097414652;False;False
2020;Rosa;CN;125;geral;D;0.1729824886500509;False;D;0.5972581505775452;False;True;A;0.4601871867974599;False;False;E;0.0762434105078379;False;False
2020;Rosa;CN;126;geral;B;0.3111626827570202;False;A;0.8943718671798706;False;False;B;0.7842629750569662;False;True;C;-0.0174311200777689;False;False
2020;Rosa;CN;128;geral;D;0.1994717820405893;False;D;0.7620056867599487;False;True;D;0.5962584912776947;False;True;E;-0.00979212919871;False;False
2020;Rosa;CN;129;geral;D;0.2440492729461887;False;B;0.7475367784500122;False;False;B;0.6828009684880575;False;False;D;0.0992343425750732;False;True
2020;Rosa;CN;130;geral;A;0.6978997635495386;False;B;0.4081579446792602;False;False;B;0.5158247848351797;False;False;D;0.1905329823493957;False;False
2020;Rosa;CN;131;geral;E;0.3221124866694487;False;A;0.4506284594535827;False;False;A;0.6008737087249756;False;False;B;0.1587459246317545;False;False
2020;Rosa;CN;132;geral;E;0.2008249907304412;False;C;0.5745941400527954;False;False;E;0.4381877382596333;False;True;D;0.049919456243515;False;False
2020;Rosa;CN;133;geral;E;0.1823368430817755;False;A;0.5442981123924255;False;False;E;0.4725755552450816;False;True;C;0.1445696055889129;False;False
2020;Rosa;CN;134;geral;E;0.2314076409495549;False;E;0.920448124408722;False;True;A;0.7559542854626974;False;False;B;0.0103766322135925;False;False
2020;Rosa;CN;135;geral;C;0.260251123569476;False;E;0.6031160354614258;False;False;C;0.5453048646450043;False;True;A;0.0187636315822601;False;False
2020;Rosa;LC;1;espanhol;D;0.2030496343550645;False;A;0.4489514231681824;False;False;A;0.4607332249482472;False;False;D;0.1397954920927684;False;True
2020;Rosa;LC;1;inglês;E;0.0746131735062075;False;B;0.6494477987289429;False;False;B;0.5820897817611694;False;False;C;0.0200893481572469;False;False
2020;Rosa;LC;2;espanhol;C;0.1977577078791653;False;A;0.3996627926826477;False;False;D;0.3493581016858418;False;False;C;0.0715454916159311;False;True
2020;Rosa;LC;2;inglês;D;0.2635379061371841;False;E;0.6535784006118774;False;False;C;0.5622290074825287;False;False;B;-0.012408951918284;False;False
2020;Rosa;LC;3;espanhol;B;0.3067102600031138;False;B;0.5891557931900024;False;True;A;0.40869935353597;False;False;D;0.0886276264985402;False;False
2020;Rosa;LC;3;inglês;A;0.2110838946723821;False;D;0.6301780939102173;False;False;D;0.3844929834206899;False;False;A;-0.0793142318725586;False;True
2020;Rosa;LC;4;espanhol;D;0.2649852094037054;False;A;0.54775071144104;False;False;A;0.3410784602165222;False;False;D;-0.0164437343676884;False;True
2020;Rosa;LC;4;inglês;C;0.2909547430951069;False;C;0.6655158996582031;False;True;B;0.5506058037281036;False;False;A;0.0393966337045034;False;False
2020;Rosa;LC;5;espanhol;C;0.2372433105164903;False;C;0.5309106111526489;False;True;B;0.3662984569867452;False;False;B;-0.0944782296816508;False;False
2020;Rosa;LC;5;inglês;D;0.5201936630508059;False;B;0.2638603150844574;False;False;D;0.2501428474982579;False;True;C;0.0750182022651036;False;False
2020;Rosa;LC;6;geral;A;0.0367576103166944;False;E;0.3917255699634552;False;False;C;0.2960495601097742;False;False;A;0.1101885711153348;False;True
2020;Rosa;LC;7;geral;A;0.0778508771929824;False;A;0.6697234511375427;False;True;A;0.6152900457382202;False;True;E;0.1430107851823172;False;False
2020;Rosa;LC;8;geral;C;0.3347694201433156;False;A;0.6270674467086792;False;False;D;0.5193817615509033;False;False;D;0.0216798484325408;False;False
2020;Rosa;LC;9;geral;B;0.1478588978588978;False;E;0.3360680639743805;False;False;E;0.2922037045160929;False;False;A;0.0642997473478316;False;False
2020;Rosa;LC;10;geral;C;0.1487988053932979;False;B;0.3995725512504577;False;False;E;0.3393905758857727;False;False;C;0.0580050845940907;False;True
2020;Rosa;LC;11;geral;D;0.2510533707865168;False;C;0.4223124384880066;False;False;D;0.3208199143409729;False;True;D;-0.071815401315689;False;True
2020;Rosa;LC;12;geral;B;0.1746129216193692;False;C;0.7109718322753906;False;False;B;0.3568087617556254;False;True;D;0.0375683605670929;False;False
2020;Rosa;LC;13;geral;C;0.1364793678665496;False;B;0.4848721623420715;False;False;C;0.2709604601065318;False;True;E;0.0614443520704904;False;False
2020;Rosa;LC;14;geral;A;0.4977826564215148;False;E;0.5539441108703613;False;False;A;0.5756685137748718;False;True;A;0.1778780817985535;False;True
2020;Rosa;LC;15;geral;E;0.1189848963821566;False;B;0.6937938332557678;False;False;E;0.5600361029307047;False;True;C;0.0822486480077108;False;False
2020;Rosa;LC;16;geral;E;0.1314947165343973;False;C;0.7589326500892639;False;False;B;0.66916956504186;False;False;E;0.0058198670546213;False;True
2020;Rosa;LC;17;geral;A;0.2273724870511807;False;A;0.388052761554718;False;True;D;0.3581000566482544;False;False;B;0.0734415451685587;False;False
2020;Rosa;LC;18;geral;B;0.4227256761503337;False;C;0.4885784983634949;False;False;B;0.3587800562381744;False;True;E;0.0071702351172764;False;False
2020;Rosa;LC;19;geral;A;0.3425925925925926;False;E;0.7030380964279175;False;False;D;0.6679290334383646;False;False;A;0.0884727835655212;False;True
2020;Rosa;LC;20;geral;C;0.2326061191343663;False;C;0.767017126083374;False;True;D;0.4144328832626343;False;False;A;0.0217933505773544;False;False
2020;Rosa;LC;21;geral;C;0.1591926283457657;False;A;0.4648886919021606;False;False;E;0.5144852995872498;False;False;E;0.3227754533290863;False;False
2020;Rosa;LC;22;geral;B;0.2450429899982453;False;C;0.6617801189422607;False;False;B;0.4063665270805358;False;True;D;0.0743411680062612;False;False
2020;Rosa;LC;23;geral;C;0.2676006851420791;False;B;0.4806174337863922;False;False;D;0.5143096347649893;False;False;D;0.1319574614365896;False;False
2020;Rosa;LC;24;geral;E;0.084631246435309;False;E;0.6285348534584045;False;True;C;0.5033768514792124;False;False;B;0.1760409375031789;False;False
2020;Rosa;LC;25;geral;A;0.0801930247861373;False;E;0.8115214705467224;False;False;A;0.6208208600680033;False;True;C;-0.0368892947832743;False;False
2020;Rosa;LC;26;geral;D;0.2803791635581691;False;B;0.5518309473991394;False;False;D;0.5357169707616171;False;True;C;0.0232846736907959;False;False
2020;Rosa;LC;27;geral;A;0.2218322218322218;False;A;0.500948429107666;False;True;E;0.5015125473340353;False;False;E;0.2278262575467428;False;False
2020;Rosa;LC;28;geral;D;0.3731166264001757;False;B;0.5104660987854004;False;False;E;0.3705912133057912;False;False;C;-0.0211353401343027;False;False
2020;Rosa;LC;29;geral;E;0.3576225802203591;False;A;0.6517834663391113;False;False;A;0.4915869931379954;False;False;E;-0.0434667269388834;False;True
2020;Rosa;LC;30;geral;C;0.3018751921303412;False;E;0.4810793995857239;False;False;B;0.3967435657978058;False;False;D;0.1237215101718902;False;False
2020;Rosa;LC;31;geral;A;0.1216998508902727;False;E;0.5745162963867188;False;False;A;0.5384099880854288;False;True;C;0.1677182416121165;False;False
2020;Rosa;LC;32;geral;C;0.225253723474364;False;D;0.6535168886184692;False;False;D;0.5634347001711527;False;False;C;0.1443642477194468;False;True
2020;Rosa;LC;33;geral;A;0.2115477497255763;False;C;0.5430752038955688;False;False;A;0.581879993279775;False;True;A;0.1459027131398519;False;True
2020;Rosa;LC;34;geral;A;0.4003336845802599;False;D;0.2972585260868072;False;False;A;0.1830794339378674;False;True;C;0.0508323187629382;False;False
2020;Rosa;LC;35;geral;A;0.1491351303889718;False;A;0.5760103464126587;False;True;A;0.6158661246299744;False;True;E;0.2958322366078695;False;False
2020;Rosa;LC;36;geral;B;0.226673115820948;False;B;0.5323609113693237;False;True;C;0.370079552133878;False;False;C;0.0320303787787755;False;False
2020;Rosa;LC;37;geral;A;0.2595372931208569;False;E;0.5744796991348267;False;False;D;0.4686949948469798;False;False;B;0.0723982354005178;False;False
2020;Rosa;LC;38;geral;D;0.3571899301436668;False;B;0.5401985049247742;False;False;E;0.4244569043318431;False;False;C;-0.0149772564570108;False;False
2020;Rosa;LC;39;geral;B;0.4365312843029638;False;E;0.6157079935073853;False;False;C;0.510420173406601;False;False;D;0.0767729083697001;False;False
2020;Rosa;LC;40;geral;B;0.1678960309097295;False;B;0.4108632206916809;False;True;E;0.6226165890693665;False;False;E;0.2343748211860656;False;False
2020;Rosa;LC;41;geral;A;0.2595510563380281;False;E;0.7018886804580688;False;False;E;0.5236748158931732;False;False;D;0.01324063539505;False;False
2020;Rosa;LC;42;geral;A;0.0446824386604046;False;C;0.5829881429672241;False;False;D;0.5038989782333374;False;False;A;3.1262636184747894e-05;False;True
2020;Rosa;LC;43;geral;D;0.2743284896521356;False;D;0.4429323077201843;False;True;B;0.4240959783395131;False;False;B;0.0987622638543447;False;False
2020;Rosa;LC;44;geral;A;0.4751286449399657;False;E;0.5440143346786499;False;False;D;0.5603248874346415;False;False;B;0.0784987211227417;False;False
2020;Rosa;LC;45;geral;A;0.2586767419383182;False;A;0.5168636441230774;False;True;D;0.4721211592356364;False;False;C;-0.0016589959462483;False;False
2020;Rosa;MT;160;geral;B;0.2625620563262655;False;B;0.858978271484375;False;True;D;0.8318002820014954;False;False;A;0.0858509739240011;False;False
2020;Rosa;MT;170;geral;B;0.1755735805330243;False;A;0.9129184484481812;False;False;B;0.8696281711260477;False;True;B;0.1414446632067362;False;True
2020;Rosa;MT;178;geral;B;0.2392020412897239;False;B;0.8404976725578308;False;True;D;0.8280214866002401;False;False;E;0.0879249374071756;False;False
2022;Amarela;CH;46;geral;D;0.0944352794431255;False;D;0.4076740145683288;False;True;D;0.3642847637335459;False;True;B;0.1027063031991322;False;False
2022;Amarela;CH;47;geral;B;0.2835508297083937;False;D;0.4830267131328583;False;False;B;0.3767598519722621;False;True;B;-0.0157713045676549;False;True
2022;Amarela;CH;48;geral;A;0.2224421375772508;False;A;0.5367887020111084;False;True;C;0.4679286976655324;False;False;E;0.0931415160497029;False;False
2022;Amarela;CH;49;geral;E;0.2046333601933924;False;C;0.5555353164672852;False;False;C;0.50237903992335;False;False;E;0.2485750665267309;False;True
2022;Amarela;CH;50;geral;C;0.0444757496478164;False;D;0.4293599724769592;False;False;C;0.3711619675159454;False;True;C;0.0058944225311279;False;True
2022;Amarela;CH;51;geral;A;0.3235637976214472;False;A;0.6264137029647827;False;True;B;0.5340029994646708;False;False;D;0.101007729768753;False;False
2022;Amarela;CH;52;geral;C;0.170668815471394;False;A;0.6110342741012573;False;False;A;0.4198299348354339;False;False;E;0.0383676886558532;False;False
2022;Amarela;CH;53;geral;E;0.1874596774193548;False;C;0.545383870601654;False;False;A;0.3247406979401906;False;False;E;0.0022691190242766;False;True
2022;Amarela;CH;54;geral;B;0.2973474159477546;False;D;0.4194051325321197;False;False;E;0.374686191479365;False;False;B;0.1093945999940237;False;True
2022;Amarela;CH;55;geral;D;0.3443561721175949;False;C;0.4631566405296325;False;False;C;0.4409854610761006;False;False;C;-0.0221711794535318;False;False
2022;Amarela;CH;56;geral;D;0.1872831437101589;False;C;0.5087989568710327;False;False;D;0.4680251777172088;False;True;B;0.2207256456216176;False;False
2022;Amarela;CH;57;geral;B;0.295598244130321;False;D;0.3803960680961609;False;False;B;0.3129810492197672;False;True;B;0.0274559060732523;False;True
2022;Amarela;CH;58;geral;A;0.1867209874551248;False;A;0.5903759002685547;False;True;A;0.4130870302518208;False;True;D;0.0821649432182312;False;False
2022;Amarela;CH;59;geral;D;0.2952188823885414;False;A;0.4608597457408905;False;False;D;0.4115330278873443;False;True;D;0.0237077176570892;False;True
2022;Amarela;CH;60;geral;A;0.2468050796210441;False;A;0.3773651123046875;False;True;C;0.349205623070399;False;False;C;0.0218403438727061;False;False
2022;Amarela;CH;61;geral;D;0.344331641285956;False;A;0.454438716173172;False;False;D;0.3225373129049936;False;True;D;-0.023155262072881;False;True
2022;Amarela;CH;62;geral;E;0.1884823083743048;False;A;0.4049994647502899;False;False;D;0.2747232367595036;False;False;B;-0.0336921761433283;False;False
2022;Amarela;CH;63;geral;E;0.3483422848604773;False;B;0.5788798928260803;False;False;E;0.3350311120351155;False;True;E;-0.0086924235026041;False;True
2022;Amarela;CH;64;geral;D;0.3537977491831713;False;A;0.4820201396942138;False;False;C;0.5773016214370728;False;False;C;0.2892276048660278;False;False
2022;Amarela;CH;65;geral;D;0.2991798311179346;False;A;0.5441867113113403;False;False;A;0.4676234622796376;False;False;D;0.0150589346885681;False;True
2022;Amarela;CH;66;geral;B;0.1603271818841163;False;C;0.3324377238750458;False;False;B;0.3041792809963226;False;True;B;0.1447566598653792;False;True
2022;Amarela;CH;68;geral;C;0.1841563370614123;False;C;0.6026684045791626;False;True;C;0.3727891544500986;False;True;B;-0.0521413137515386;False;False
2022;Amarela;CH;69;geral;D;0.2278624257365719;False;D;0.4422483146190643;False;True;A;0.3851094444592793;False;False;A;0.0839062531789143;False;False
2022;Amarela;CH;70;geral;A;0.2015416279914443;False;E;0.5675115585327148;False;False;E;0.418897529443105;False;False;B;-0.0967194736003875;False;False
2022;Amarela;CH;71;geral;C;0.4056040051679586;False;C;0.5930050611495972;False;True;B;0.4331244627634684;False;False;A;0.0996394008398055;False;False
2022;Amarela;CH;72;geral;D;0.2890539831227036;False;D;0.472330778837204;False;True;D;0.4661194284756978;False;True;B;0.0477170248826345;False;False
2022;Amarela;CH;73;geral;A;0.1572004840661557;False;E;0.503376841545105;False;False;E;0.369156410296758;False;False;B;-0.0508495966593425;False;False
2022;Amarela;CH;74;geral;B;0.2213512203006303;False;B;0.5273789167404175;False;True;D;0.3766345332066218;False;False;E;0.0377992987632752;False;False
2022;Amarela;CH;75;geral;E;0.2383241758241758;False;E;0.5831904411315918;False;True;D;0.4780548413594563;False;False;D;-0.0033461252848307;False;False
2022;Amarela;CH;76;geral;E;0.2561910139549891;False;A;0.6087250709533691;False;False;A;0.6350875496864319;False;False;C;0.0546826720237731;False;False
2022;Amarela;CH;77;geral;D;0.33019781994348;False;A;0.5043124556541443;False;False;B;0.4015369315942128;False;False;D;0.0400014370679855;False;True
2022;Amarela;CH;78;geral;A;0.1460169834209462;False;C;0.5529884099960327;False;False;A;0.4880070090293884;False;True;A;0.054116278886795;False;True
2022;Amarela;CH;79;geral;A;0.2790246269562053;False;E;0.4222455620765686;False;False;C;0.4524307052294413;False;False;A;0.0409686565399169;False;True
2022;Amarela;CH;80;geral;C;0.280021017743826;False;C;0.4499087631702423;False;True;B;0.4184956649939219;False;False;B;0.0114579896132151;False;False
2022;Amarela;CH;81;geral;D;0.0255571705426356;False;E;0.3855409622192383;False;False;B;0.3614966968695323;False;False;D;0.1189027527968088;False;True
2022;Amarela;CH;82;geral;C;0.2881417500807233;False;C;0.5056291818618774;False;True;D;0.4857244789600372;False;False;D;0.0718264877796173;False;False
2022;Amarela;CH;83;geral;A;0.197317388493859;False;D;0.5452468395233154;False;False;A;0.4801641503969828;False;True;E;0.1174986759821574;False;False
2022;Amarela;CH;84;geral;B;0.4255577109602327;False;B;0.6357235908508301;False;True;B;0.447225014368693;False;True;D;-0.1157213946183521;False;False
2022;Amarela;CH;85;geral;C;0.3144880615135572;False;E;0.5398763418197632;False;False;C;0.5126160184542338;False;True;A;0.0748764276504517;False;False
2022;Amarela;CH;86;geral;D;0.1542471510547159;False;E;0.440308004617691;False;False;E;0.4491364955902099;False;False;B;0.0919408996899922;False;False
2022;Amarela;CH;87;geral;B;0.0888583995803236;False;D;0.5372868776321411;False;False;C;0.4261883199214935;False;False;E;0.0053148965040842;False;False
2022;Amarela;CH;88;geral;E;0.2561291366615422;False;E;0.4525222778320312;False;True;D;0.3025274078051249;False;False;C;0.140410378575325;False;False
2022;Amarela;CH;89;geral;E;0.3079407371523152;False;E;0.5444153547286987;False;True;B;0.535358061393102;False;False;B;0.0840285321076711;False;False
2022;Amarela;CH;90;geral;C;0.2752400936163344;False;D;0.6137244701385498;False;False;C;0.3107641140619914;False;True;E;-0.0656841819485028;False;False
2022;Amarela;CN;91;geral;D;0.2133333333333333;False;B;0.5353342890739441;False;False;C;0.4744195540746053;False;False;C;0.1457485755284627;False;False
2022;Amarela;CN;92;geral;B;0.3539073744814156;False;B;0.9940072298049928;False;True;B;0.9023990035057068;False;True;C;-0.0230332016944885;False;False
2022;Amarela;CN;94;geral;A;0.3505124078936224;False;C;0.545249342918396;False;False;C;0.4759272933006286;False;False;B;-0.0162649154663085;False;False
2022;Amarela;CN;96;geral;D;0.2970695350215973;False;D;0.7433686256408691;False;True;A;0.4381877382596333;False;False;C;-0.0521001517772674;False;False
2022;Amarela;CN;97;geral;C;0.5159774833876497;False;C;0.556781530380249;False;True;C;0.5311020215352377;False;True;E;0.0304384330908458;False;False
2022;Amarela;CN;98;geral;A;0.4236814234272399;False;D;0.6415836215019226;False;False;C;0.4443968534469604;False;False;C;0.0400684773921966;False;False
2022;Amarela;CN;100;geral;B;0.2350648250148292;False;B;0.7675195336341858;False;True;D;0.6637043158213297;False;False;D;0.105677584807078;False;False
2022;Amarela;CN;101;geral;D;0.2072060629154494;False;E;0.7871530652046204;False;False;E;0.6167115767796835;False;False;A;-0.0793109734853108;False;False
2022;Amarela;CN;102;geral;D;0.2255619999153295;False;E;0.4720648527145386;False;False;B;0.4310353696346283;False;False;B;0.0267004966735839;False;False
2022;Amarela;CN;103;geral;C;0.3543483783554916;False;A;0.7396007180213928;False;False;C;0.6321283578872681;False;True;B;0.1171361406644185;False;False
2022;Amarela;CN;104;geral;D;0.1448956260320955;False;E;0.5412806272506714;False;False;B;0.6598451534907023;False;False;D;0.1499600410461425;False;True
2022;Amarela;CN;106;geral;B;0.2806534896516697;False;A;0.8152803182601929;False;False;E;0.5998486677805582;False;False;E;0.1708512107531229;False;False
2022;Amarela;CN;107;geral;B;0.3074708994708994;False;A;0.6428424119949341;False;False;A;0.5572922428448995;False;False;C;0.0580386916796366;False;False
2022;Amarela;CN;109;geral;E;0.3142893444011519;False;D;0.6516073942184448;False;False;D;0.5675451159477234;False;False;A;0.0731530388196309;False;False
2022;Amarela;CN;110;geral;C;0.2701729106628242;False;A;0.8861435651779175;False;False;A;0.8746769626935323;False;False;E;0.0392399628957113;False;False
2022;Amarela;CN;112;geral;E;0.2112193056731583;False;B;0.7674123048782349;False;False;A;0.6353296836217245;False;False;E;-0.0416740775108337;False;True
2022;Amarela;CN;113;geral;E;0.1492252984505969;False;A;0.6525646448135376;False;False;E;0.6063573956489563;False;True;E;-0.0107480883598327;False;True
2022;Amarela;CN;114;geral;B;0.2531967143703955;False;C;0.591193675994873;False;False;D;0.4804271459579468;False;False;B;-0.0505144496758778;False;True
2022;Amarela;CN;115;geral;A;0.4108087519573405;False;B;0.5412496328353882;False;False;A;0.6551393270492554;False;True;A;0.2170146107673645;False;True
2022;Amarela;CN;116;geral;D;0.2431196545008044;False;D;0.6532204151153564;False;True;A;0.5226442714532217;False;False;E;0.0370713869730632;False;False
2022;Amarela;CN;117;geral;B;0.4159329495428377;False;A;0.5491347908973694;False;False;C;0.4636113097270329;False;False;C;0.1071035613616306;False;False
2022;Amarela;CN;120;geral;D;0.370801744949388;False;D;0.5630397796630859;False;True;D;0.4640753865242004;False;True;C;-0.0870468318462371;False;False
2022;Amarela;CN;121;geral;A;0.292364990689013;False;A;0.5208659172058105;False;True;A;0.4886036415894826;False;True;C;0.0465142776568731;False;False
2022;Amarela;CN;122;geral;E;0.3841592545531554;False;E;0.4715308248996734;False;True;C;0.387418121099472;False;False;C;0.0029546320438385;False;False
2022;Amarela;CN;123;geral;B;0.3379649241718207;False;C;0.5335588455200195;False;False;A;0.2833480437596639;False;False;A;-0.0087638298670451;False;False
2022;Amarela;CN;125;geral;B;0.3470416331370971;False;B;0.9866310954093932;False;True;E;0.9100598295529684;False;False;E;0.0022577842076619;False;False
2022;Amarela;CN;127;geral;B;0.2343101549928009;False;A;0.5859602093696594;False;False;B;0.6099152366320292;False;True;B;0.2601420084635417;False;True
2022;Amarela;CN;128;geral;D;0.2772906341339433;False;E;0.767350435256958;False;False;E;0.7503666083017985;False;False;B;0.2069613536198934;False;False
2022;Amarela;CN;131;geral;E;0.3171310017783046;False;C;0.5368117094039917;False;False;C;0.4865936835606892;False;False;A;0.07664555311203;False;False
2022;Amarela;CN;132;geral;E;0.2246039142590866;False;B;0.538652777671814;False;False;D;0.4505214591821034;False;False;D;0.1421707769234975;False;False
2022;Amarela;CN;134;geral;B;0.3291385958222109;False;C;0.5306676626205444;False;False;D;0.4623872439066569;False;False;D;0.0524730781714122;False;False
2022;Amarela;LC;1;espanhol;C;0.2743182149628117;False;B;0.525397777557373;False;False;C;0.3891231715679168;False;True;C;0.1095465123653411;False;True
2022;Amarela;LC;1;inglês;E;0.1015477118360984;False;B;0.3633919060230255;False;False;E;0.3846350808938343;False;True;A;0.1664411673943202;False;False
2022;Amarela;LC;2;espanhol;A;0.2712556511593991;False;E;0.6310631632804871;False;False;E;0.4599172522624333;False;False;A;-0.0292181372642517;False;True
2022;Amarela;LC;2;inglês;D;0.1212661613909942;False;D;0.5234200954437256;False;True;B;0.3936380346616108;False;False;B;-0.0689890484015147;False;False
2022;Amarela;LC;3;espanhol;B;0.1080687445383046;False;D;0.7650741934776306;False;False;D;0.5052153964837393;False;False;A;-0.0556149979432423;False;False
2022;Amarela;LC;3;inglês;D;0.3414674912251378;False;A;0.5065045356750488;False;False;E;0.40409716963768;False;False;B;0.072650949160258;False;False
2022;Amarela;LC;4;espanhol;E;0.1034482758620689;False;D;0.6268041729927063;False;False;E;0.551997164885203;False;True;C;0.1140085955460866;False;False
2022;Amarela;LC;4;inglês;B;0.1267487876929937;False;B;0.675548791885376;False;True;C;0.4539241790771484;False;False;A;0.1157494187355041;False;False
2022;Amarela;LC;5;espanhol;B;0.2503274632513462;False;C;0.5582045316696167;False;False;C;0.4158705373605092;False;False;B;0.0390849709510803;False;True
2022;Amarela;LC;5;inglês;D;0.1252997267607204;False;D;0.466996282339096;False;True;A;0.282760590314865;False;False;C;0.3022357225418089;False;False
2022;Amarela;LC;6;geral;C;0.1937004068151609;False;A;0.4088289141654968;False;False;E;0.2905603249867757;False;False;E;0.0985048164923985;False;False
2022;Amarela;LC;7;geral;E;0.2844140153040677;False;B;0.3722986280918121;False;False;E;0.3570970048507054;False;True;E;0.1285984714825948;False;True
2022;Amarela;LC;8;geral;D;0.1158411459381161;False;D;0.4076575636863708;False;True;A;0.4518482387065887;False;False;A;0.1494995355606079;False;False
2022;Amarela;LC;9;geral;B;0.1753609781603185;False;B;0.6205171942710876;False;True;D;0.4547753532727559;False;False;D;0.1578703721364339;False;False
2022;Amarela;LC;10;geral;C;0.0720492396813902;False;B;0.6011208295822144;False;False;E;0.3333092331886291;False;False;D;-0.0773929556210836;False;False
2022;Amarela;LC;11;geral;C;0.3555242503521835;False;A;0.5937968492507935;False;False;D;0.2519072790940602;False;False;C;-0.0905268639326095;False;True
2022;Amarela;LC;12;geral;A;0.6667068951645345;False;C;0.4582695662975311;False;False;C;0.4084604382514953;False;False;A;-0.0160566767056782;False;True
2022;Amarela;LC;13;geral;C;0.2127788310273889;False;E;0.3748294115066528;False;False;C;0.1907665779193242;False;True;B;-0.0727696369091669;False;False
2022;Amarela;LC;14;geral;A;0.2900044281631174;False;E;0.3008727133274078;False;False;B;0.3578388293584187;False;False;B;0.0889916618665059;False;False
2022;Amarela;LC;15;geral;C;0.1849270925642471;False;C;0.4345095753669739;False;True;E;0.287688081463178;False;False;B;0.0464428265889485;False;False
2022;Amarela;LC;16;geral;E;0.2677171684688668;False;D;0.5480735898017883;False;False;D;0.3879718234141667;False;False;B;-0.0611299748222032;False;False
2022;Amarela;LC;17;geral;B;0.1904646952323476;False;D;0.5246075987815857;False;False;D;0.4168617626031239;False;False;E;-0.0245257318019866;False;False
2022;Amarela;LC;18;geral;E;0.0528178929160465;False;E;0.5961116552352905;False;True;B;0.5506821672121683;False;False;B;0.2078384856383005;False;False
2022;Amarela;LC;19;geral;A;0.3954415495510007;False;A;0.4272315800189972;False;True;B;0.3864063620567322;False;False;D;0.0678766965866088;False;False
2022;Amarela;LC;20;geral;D;0.1580746340678784;False;D;0.4833982288837433;False;True;B;0.5275922815004984;False;False;B;0.069246510664622;False;False
2022;Amarela;LC;21;geral;C;0.1420287520637861;False;C;0.4113878309726715;False;True;B;0.2713253895441691;False;False;B;-0.0077977677186329;False;False
2022;Amarela;LC;22;geral;E;0.2049744435948002;False;E;0.6272871494293213;False;True;B;0.406559407711029;False;False;B;0.0364723801612854;False;False
2022;Amarela;LC;23;geral;A;0.1765037442628231;False;C;0.534181535243988;False;False;C;0.5476263562838236;False;False;B;0.1393961509068807;False;False
2022;Amarela;LC;24;geral;C;0.3321662843575194;False;D;0.4220753610134125;False;False;A;0.5239571134249369;False;False;B;0.2918681850035985;False;False
2022;Amarela;LC;25;geral;A;0.206110865102049;False;D;0.7160771489143372;False;False;E;0.5252558489640554;False;False;C;0.0459252893924713;False;False
2022;Amarela;LC;26;geral;C;0.2247652818632389;False;E;0.6919976472854614;False;False;D;0.4747159878412882;False;False;B;-0.0527695765097936;False;False
2022;Amarela;LC;27;geral;A;0.1850539539378321;False;A;0.4790153503417969;False;True;C;0.4330250223477681;False;False;C;0.0296321709950765;False;False
2022;Amarela;LC;28;geral;A;0.5482311225723265;False;D;0.4061011075973511;False;False;C;0.3228878676891327;False;False;B;-0.0205143690109252;False;False
2022;Amarela;LC;29;geral;C;0.3143248358906206;False;D;0.5190339088439941;False;False;B;0.3204106092453003;False;False;B;0.0856691151857377;False;False
2022;Amarela;LC;30;geral;C;0.2783148058643467;False;C;0.6371780037879944;False;True;E;0.6253813703854879;False;False;D;0.1119856238365173;False;False
2022;Amarela;LC;31;geral;E;0.2863586934632889;False;E;0.5912569761276245;False;True;C;0.2993488808472951;False;False;D;0.0233870397011438;False;False
2022;Amarela;LC;32;geral;B;0.0269063706563706;False;E;0.6658104658126831;False;False;D;0.5688342253367106;False;False;C;0.0435649156570434;False;False
2022;Amarela;LC;33;geral;D;0.176655515698682;False;C;0.5552878975868225;False;False;E;0.5304486453533173;False;False;A;0.1942621966203054;False;False
2022;Amarela;LC;34;geral;B;0.0953033110448723;False;B;0.4530411064624786;False;True;C;0.5043754875659943;False;False;A;0.2883593142032624;False;False
2022;Amarela;LC;35;geral;E;0.3402020364631545;False;D;0.5050958395004272;False;False;C;0.606919914484024;False;False;C;0.176352709531784;False;False
