cor;area;questao;pct_branco;pct_dupla;pct_A;pct_B;pct_C;pct_D;pct_E
Azul;Matemática e suas Tecnologias;27;0.0021468441391155;0.0008855732073851438;0.13692767354849128;0.27100212645689215;0.23073403138542703;0.27353234098678364;0.08780382762240586
Azul;Matemática e suas Tecnologias;28;0.0015832975525976814;0.0013149420352082438;0.11058779201205728;0.10189471417806008;0.1669178598342125;0.0954085477446442;0.525191086231026
Azul;Matemática e suas Tecnologias;29;0.002468870759982825;0.0008319021039072563;0.18750168277644652;0.3372014754583883;0.24433914003392476;0.1659621442610592;0.0649955574701812
Azul;Matemática e suas Tecnologias;30;0.002093173035637613;0.0009929154143409188;0.2458208834692724;0.10850897736143637;0.1337048103582869;0.16910280222886215;0.34286252658214217
Azul;Matemática e suas Tecnologias;31;0.0014222842421640189;0.0007245598969514813;0.10886402753872633;0.25580895008605853;0.1613328313253012;0.29934918244406195;0.17464500860585197
Azul;Matemática e suas Tecnologias;32;0.001636968656075569;0.0005903821382567626;0.05104757806406498;0.19620236142115596;0.4076813426212313;0.24499072106721176;0.10007799682633603
Azul;Matemática e suas Tecnologias;33;0.0014222842421640189;0.0017174753112924003;0.07394944410046572;0.23476996796511157;0.11352195332059116;0.10886478046679408;0.46889385414703744
Azul;Matemática e suas Tecnologias;34;0.0024420352082438813;0.0008855732073851438;0.28338718362951;0.2617662897145934;0.2183629509962305;0.09146472805600431;0.14501884760366182
Azul;Matemática e suas Tecnologias;35;0.0017443108630313439;0.0011270931730356377;0.1326533358451974;0.25010092311004656;0.22951260866054848;0.23521812848184728;0.15251500390236025
Azul;Matemática e suas Tecnologias;36;0.002388364104765994;0.0009660798626019751;0.3357925630738577;0.22100756617033307;0.10490320148630819;0.12116642882145454;0.21713024044804652
Azul;Matemática e suas Tecnologias;37;0.001529626449119794;0.0009929154143409188;0.22749529190207157;0.1850686037126715;0.22970137207425342;0.20599946193166532;0.15173527037933818
Azul;Matemática e suas Tecnologias;38;0.0031665951051953628;0.0006440532417346501;0.17886967297020634;0.1275523948063143;0.2921178815796563;0.27291094229836754;0.12854910834545552
Azul;Matemática e suas Tecnologias;39;0.001395448690425075;0.0017174753112924003;0.09567136857973511;0.06387961666846129;0.1948422526111769;0.28453752557338213;0.36106923656724454
Azul;Matemática e suas Tecnologias;40;0.003703306139974238;0.0007245598969514813;0.21111081161217282;0.2809509690288148;0.2363406021725653;0.1587374322758026;0.11286018491064449
Azul;Matemática e suas Tecnologias;41;0.002281021897810219;0.0008587376556462001;0.2551215441354618;0.31520714997173394;0.1428648343069427;0.2412577058712682;0.045548765714593376
Azul;Matemática e suas Tecnologias;42;0.003595963933018463;0.0010197509660798626;0.11546964304971423;0.2297530464790251;0.3048366224522808;0.21640785074948776;0.13353283726949208
Azul;Matemática e suas Tecnologias;43;0.0019053241734650064;0.0012344353799914126;0.15979756104126847;0.30271623549681;0.25275257759711417;0.16402401270627506;0.12070961315853232
Azul;Matemática e suas Tecnologias;44;0.0021468441391155;0.0008587376556462001;0.3548934108527132;0.12314276485788114;0.22690568475452197;0.16435185185185186;0.13070628768303186
Azul;Matemática e suas Tecnologias;45;0.0015564620008587376;0.00042936882782310007;0.3441247647216994;0.3140360311911804;0.10973379940844313;0.10615756923904275;0.1259478354396343
Azul;Ciências Naturais e suas Tecnologias;1;0.001851653069987119;0.00021468441391155003;0.3300884717777718;0.10796783822303493;0.3123134428698201;0.17686288219001264;0.07276736493936053
Azul;Ciências Naturais e suas Tecnologias;2;0.0005903821382567626;0.0006977243452125375;0.17089423903697334;0.09584587274290628;0.17282889079965605;0.17049118658641443;0.3899398108340499
Azul;Ciências Naturais e suas Tecnologias;3;0.0005098754830399313;0.0010197509660798626;0.06595533098610476;0.013572714811728975;0.06321391136076544;0.2788453785577983;0.5784126642836025
Azul;Ciências Naturais e suas Tecnologias;4;0.0002683555173894375;0.0007513954486904251;0.054719819481007896;0.13549669585773383;0.40960618922258635;0.30476011389888785;0.09541718153978403
Azul;Ciências Naturais e suas Tecnologias;5;0.0026567196221554314;0.0005098754830399313;0.17032789533193346;0.24462930059764174;0.20198675496688742;0.2390297744037043;0.1440262746998331
Azul;Ciências Naturais e suas Tecnologias;6;0.0007513954486904251;0.0005098754830399313;0.03947120939355671;0.08813176774054868;0.5441599269151194;0.08428943762259182;0.24394765832818335
Azul;Ciências Naturais e suas Tecnologias;7;0.0010197509660798626;0.0005098754830399313;0.15846480500980997;0.13994678420727283;0.06074125836536136;0.46192920686967504;0.17891794554788076
